lvl1;lvl2;lvl3;lvl4;lvl5;count;cluster
U-976;2872;Home_(private);Metro_Station;;1;Cluster-1
U-885;2587;Home_(private);Metro_Station;;1;Cluster-1
U-484;1392;Home_(private);Metro_Station;;1;Cluster-1
U-445;1263;Home_(private);Metro_Station;;1;Cluster-1
U-635;1794;Home_(private);Metro_Station;;1;Cluster-1
U-819;2430;Home_(private);Metro_Station;;1;Cluster-1
U-928;2743;Home_(private);Metro_Station;;1;Cluster-1
U-138;411;Home_(private);Metro_Station;;1;Cluster-1
U-293;752;Home_(private);Metro_Station;;1;Cluster-1
U-188;608;Home_(private);Metro_Station;;1;Cluster-1
U-484;1386;Home_(private);Metro_Station;;1;Cluster-1
U-885;2609;Home_(private);Metro_Station;;1;Cluster-1
U-95;319;Home_(private);Metro_Station;;1;Cluster-1
U-742;2184;Home_(private);Metro_Station;;1;Cluster-1
U-445;1256;Home_(private);Metro_Station;;1;Cluster-1
U-95;317;Home_(private);Metro_Station;;1;Cluster-1
U-702;2043;Home_(private);Metro_Station;;1;Cluster-1
U-484;1396;Home_(private);Metro_Station;;1;Cluster-1
U-138;405;Home_(private);Metro_Station;;1;Cluster-1
U-819;2433;Home_(private);Metro_Station;;1;Cluster-1
U-445;1277;Home_(private);Metro_Station;;1;Cluster-1
U-885;2593;Home_(private);Metro_Station;;1;Cluster-1
U-6;5;Home_(private);Metro_Station;;1;Cluster-1
U-763;2307;Home_(private);Metro_Station;;1;Cluster-1
U-50;114;Home_(private);Metro_Station;;1;Cluster-1
U-484;1385;Home_(private);Metro_Station;;1;Cluster-1
U-787;2379;Home_(private);Metro_Station;;1;Cluster-1
U-1017;2965;Home_(private);Metro_Station;;1;Cluster-1
U-718;2098;Home_(private);Metro_Station;;1;Cluster-1
U-718;2102;Home_(private);Metro_Station;;1;Cluster-1
U-144;426;Home_(private);Metro_Station;;1;Cluster-1
U-885;2594;Home_(private);Metro_Station;;1;Cluster-1
U-440;1230;Home_(private);Metro_Station;;1;Cluster-1
U-188;604;Home_(private);Metro_Station;;1;Cluster-1
U-992;2925;Home_(private);Metro_Station;;1;Cluster-1
U-120;371;Home_(private);Metro_Station;;1;Cluster-1
U-95;324;Home_(private);Metro_Station;;1;Cluster-1
U-527;1523;Home_(private);Metro_Station;;1;Cluster-1
U-763;2303;Home_(private);Metro_Station;;1;Cluster-1
U-120;370;Home_(private);Metro_Station;;1;Cluster-1
U-742;2181;Home_(private);Metro_Station;;1;Cluster-1
U-484;1384;Home_(private);Metro_Station;;1;Cluster-1
U-440;1225;Home_(private);Metro_Station;;1;Cluster-1
U-527;1514;Home_(private);Metro_Station;;1;Cluster-1
U-763;2309;Home_(private);Metro_Station;;1;Cluster-1
U-928;2761;Home_(private);Metro_Station;;1;Cluster-1
U-440;1232;Home_(private);Metro_Station;;1;Cluster-1
U-928;2756;Home_(private);Metro_Station;;1;Cluster-1
U-293;755;Home_(private);Metro_Station;;1;Cluster-1
U-319;840;Home_(private);Metro_Station;;1;Cluster-1
U-976;2866;Home_(private);Metro_Station;;1;Cluster-1
U-474;1363;Home_(private);Metro_Station;;1;Cluster-1
U-474;1357;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-267;707;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-702;2037;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-527;1511;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-509;1439;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-293;751;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1391;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2826;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-702;2046;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-293;773;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-527;1518;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2821;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2606;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2824;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2838;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1389;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-819;2425;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;315;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-750;2239;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-254;678;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;334;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2607;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-718;2096;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-928;2747;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2837;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-319;841;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-293;743;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1390;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2590;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1395;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-69;146;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2587;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-819;2428;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1380;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1392;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-138;403;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2583;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2588;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-718;2100;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-718;2095;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-138;407;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-635;1794;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-254;679;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1383;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-254;684;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-6;10;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-121;393;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2609;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-976;2865;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-445;1256;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-138;412;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-6;8;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-445;1254;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-254;680;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;317;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-635;1793;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-976;2869;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-702;2043;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1396;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-474;1355;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1397;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-702;2040;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1385;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-635;1797;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-718;2101;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-787;2379;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-596;1717;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2830;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;327;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;322;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1399;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-718;2098;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-718;2102;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-928;2765;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-440;1221;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;330;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-344;878;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-120;371;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2586;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2825;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-120;372;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-293;772;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1388;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-527;1523;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-120;374;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-702;2036;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-750;2249;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2823;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;333;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-484;1384;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2822;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2612;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-885;2601;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-527;1514;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-293;740;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-635;1792;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-951;2827;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-95;332;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-120;376;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-6;9;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-527;1512;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-319;838;Metro_Station;Metro_Station;Home_(private);1;Cluster-2
U-881;2569;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-445;1259;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-895;2641;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-439;1215;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-6;0;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-384;1058;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-439;1199;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-445;1258;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-895;2653;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-1006;2938;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-293;773;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-951;2821;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-519;1485;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-439;1214;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-885;2606;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-750;2240;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-445;1267;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-750;2239;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-439;1203;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-495;1435;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-439;1204;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-1006;2935;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-951;2829;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-293;767;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-484;1395;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-344;870;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-750;2237;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-531;1560;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-439;1202;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-445;1278;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-121;388;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-315;801;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-293;764;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-885;2608;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-484;1379;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-344;872;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-293;756;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-885;2611;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-660;1924;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-384;1060;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-484;1393;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-750;2242;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-445;1272;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-293;760;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-422;1144;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-787;2378;Home_(private);Deli_/_Bodega;;1;Cluster-3
U-895;2654;Home_(private);Deli_/_Bodega;;1;Cluster-3
